question,similar_question,expected_tag,predicted_tag,expected_answer,predicted_answer,probability,time_taken
এনআইডি সংশোধন অনুমোদিত—কার্ডটা অনলাইনে ডাউনলোড করা যাবে? করলে কীভাবে?,সংশোধিত এনআইডি কার্ড কোথা থেকে এবং কীভাবে ডাউনলোড করব,updated_nid_after_correction,updated_nid_after_correction_followup_a,"এনআইডি কার্ডের প্রদর্শিত তথ্য যেমন- নিজ নাম, পিতা-মাতার নাম, জন্ম তারিখ ইত্যাদি সংশোধনের আবেদন অনুমোদন করা হলে সংশোধিত কার্ড ডাউনলোড করতে পারবেন কিন্তু অন্যান্য তথ্য সংশোধন হলে ডাউনলোড সম্ভব নয়।","বাংলাদেশ নির্বাচন কমিশনের ওয়েবসাইটে গিয়ে আপনার এনআইডি রেজিস্ট্রেশনকৃত অ্যাকাউন্টে গিয়ে সংশোধিত কার্ড ডাউনলোড করতে পারবেন 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9815463423728943,0.09926342964172363
জাতীয় পরিচয়পত্রের সংশোধন সম্পন্ন হয়েছে; আপডেটেড কার্ড পাওয়ার উপায় জানাবেন?,সংশোধন অনুমোদিত হলে আপডেটেড কার্ড কীভাবে পাব,updated_nid_after_correction,card_correction_request_failed_query_regarding_refund_fees_followup_d,"এনআইডি কার্ডের প্রদর্শিত তথ্য যেমন- নিজ নাম, পিতা-মাতার নাম, জন্ম তারিখ ইত্যাদি সংশোধনের আবেদন অনুমোদন করা হলে সংশোধিত কার্ড ডাউনলোড করতে পারবেন কিন্তু অন্যান্য তথ্য সংশোধন হলে ডাউনলোড সম্ভব নয়।","সংশোধনের আবেদন অনুমোদন হলে অনলাইন থেকে সংশোধিত কার্ড ডাউনলোড করে নিতে পারবেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9840835332870483,0.10287928581237793
যাচাই শেষ হওয়ার পর Postal Vote BD অ্যাপে স্ট্যাটাস কোথায় দেখা যাবে?,পোস্টাল vote bd অ্যাপে নিবন্ধনের পর ব্যালট পাঠানো হয়েছে কিনা স্ট্যাটাস কোথায় দেখব,verification_completion_notification,unable_to_answer,যাচাইকরণ প্রক্রিয়া শেষ হলে আপনি নোটিফিকেশন পাবেন।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9797223210334778,0.0983285903930664
পোস্টাল ভোট বিডি অ্যাপ্লিকেশনে ভিডিও শেষ হলে কী প্রক্রিয়া শুরু হয়?,পোস্টাল ভোট বিডি অ্যাপে ভিডিও শেষ করে পাঠানোর পর আবেদন স্ট্যাটাস প্রসেসিং থাকলে সেটা সম্পন্ন হতে,video_end_next_step,unable_to_answer,সিস্টেম স্বয়ংক্রিয়ভাবে আপনাকে পরবর্তী ধাপে নিয়ে যাবে এবং লগইন পেজ খুলবে।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.988053560256958,0.09777474403381348
পোস্টাল ভোট বিডি অ্যাপে ভিডিও শেষ হওয়ার পর সিস্টেমের পরের স্টেপ কী?,পোস্টাল ভোট বিডি অ্যাপে ভিডিও শেষ করে পাঠানোর পর আবেদন স্ট্যাটাস প্রসেসিং থাকলে সেটা সম্পন্ন হতে,video_end_next_step,unable_to_answer,সিস্টেম স্বয়ংক্রিয়ভাবে আপনাকে পরবর্তী ধাপে নিয়ে যাবে এবং লগইন পেজ খুলবে।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9870343208312988,0.107940673828125
‘Postal Vote BD’ মোবাইল অ্যাপের প্রশিক্ষণ ভিডিও দেখা কেন প্রয়োজনীয়?,postal vote bd অ্যাপের ক্ষেত্রে কি ভিডিও দেখা আবশ্যিকতা প্রযোজ্য,video_tutorial_why,pre_voting_video_mandatory,অ্যাপের মূল বৈশিষ্ট্য এবং সঠিক ব্যবহারবিধি বুঝতে ভিডিওটি মনোযোগ দিয়ে দেখা আবশ্যক।,"ভিডিও দেখা বাধ্যতামূলক। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9844279289245605,0.07758378982543945
পোস্টাল ভোট বিডি অ্যাপে ভোট ট্র্যাকিং বলতে কী বোঝায়?,পোস্টাল ভোট অ্যাপে ballot tracking টার্মটা কী বোঝায়,vote_tracking_definition,ballot_tracking_definition,ব্যালট ট্র্যাক করুন বাটনের মাধ্যমে আপনি আপনার ভোটের অবস্থা ট্র্যাক করতে পারবেন। নির্দিষ্ট সময় পরে এটি সক্রিয় হবে।,"নির্বাচনের নির্দিষ্ট সময়ে আপনি আপনার ব্যালট পেপারের সম্পূর্ণ অবস্থা দেখতে পারবেন। এটি ব্যালট বক্স এবং ট্র্যাকিং আইকন দিয়ে চিহ্নিত। এর মাধ্যমে ভোট প্রদানের প্রতিটি ধাপ ট্র্যাক করা যায়। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9908658862113953,0.09853339195251465
পোস্টাল ভোট বিডি-তে ব্যালট ট্র্যাকিং আসলে কী?,পোস্টাল ভোট bdর মধ্যে ব্যালট ট্র্যাকিং বলতে কী বোঝেন,vote_tracking_definition,ballot_tracking_definition,ব্যালট ট্র্যাক করুন বাটনের মাধ্যমে আপনি আপনার ভোটের অবস্থা ট্র্যাক করতে পারবেন। নির্দিষ্ট সময় পরে এটি সক্রিয় হবে।,"নির্বাচনের নির্দিষ্ট সময়ে আপনি আপনার ব্যালট পেপারের সম্পূর্ণ অবস্থা দেখতে পারবেন। এটি ব্যালট বক্স এবং ট্র্যাকিং আইকন দিয়ে চিহ্নিত। এর মাধ্যমে ভোট প্রদানের প্রতিটি ধাপ ট্র্যাক করা যায়। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9927382469177246,0.08485531806945801
পোস্টাল ভোট BD অ্যাপে ট্র্যাকিং অপশনটির মানে কী?,পোস্টাল ভোট বাংলাদেশ অ্যাপে যে tracking লেখা থাকে সেটা কী বোঝায়,vote_tracking_definition,ballot_tracking_definition,ব্যালট ট্র্যাক করুন বাটনের মাধ্যমে আপনি আপনার ভোটের অবস্থা ট্র্যাক করতে পারবেন। নির্দিষ্ট সময় পরে এটি সক্রিয় হবে।,"নির্বাচনের নির্দিষ্ট সময়ে আপনি আপনার ব্যালট পেপারের সম্পূর্ণ অবস্থা দেখতে পারবেন। এটি ব্যালট বক্স এবং ট্র্যাকিং আইকন দিয়ে চিহ্নিত। এর মাধ্যমে ভোট প্রদানের প্রতিটি ধাপ ট্র্যাক করা যায়। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9885534644126892,0.10751676559448242
পোস্টাল ভোট বিডি অ্যাপের “ব্যালট ট্র্যাক” ফাংশনটি কী?,পোস্টাল ভোট বাংলাদেশ অ্যাপে ব্যালট ট্র্যাকিং অপশনের কার্যকারিতা কী,vote_tracking_definition,ballot_tracking_definition,ব্যালট ট্র্যাক করুন বাটনের মাধ্যমে আপনি আপনার ভোটের অবস্থা ট্র্যাক করতে পারবেন। নির্দিষ্ট সময় পরে এটি সক্রিয় হবে।,"নির্বাচনের নির্দিষ্ট সময়ে আপনি আপনার ব্যালট পেপারের সম্পূর্ণ অবস্থা দেখতে পারবেন। এটি ব্যালট বক্স এবং ট্র্যাকিং আইকন দিয়ে চিহ্নিত। এর মাধ্যমে ভোট প্রদানের প্রতিটি ধাপ ট্র্যাক করা যায়। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9904485940933228,0.10075235366821289
পোস্টাল ভোট BD অ্যাপের ভোটের স্ট্যাটাস ট্র্যাকিং কী জিনিস?,পোস্টাল ভোট বিডি অ্যাপের স্ট্যাটাস ট্র্যাকে কোন কোন অবস্থান প্রদর্শিত হয়,vote_tracking_definition,ballot_tracking_steps,ব্যালট ট্র্যাক করুন বাটনের মাধ্যমে আপনি আপনার ভোটের অবস্থা ট্র্যাক করতে পারবেন। নির্দিষ্ট সময় পরে এটি সক্রিয় হবে।,"ব্যালট ট্র্যাকিং স্ক্রিনে যেসব ধাপগুলো দেখা যায় তা হলোঃ ধাপ ১: ব্যালট তৈরি হয়েছে। ধাপ ২: ব্যালট প্রেরণ করা হয়েছে। ধাপ ৩: ভোটার ব্যালট গ্রহণ করেছেন।। ধাপ ৪: ভোটার ব্যালট ফেরত দিয়েছেন। ধাপ ৫: ব্যালটটি বাংলাদেশে পৌঁছেছে। ধাপ ৬: রিটার্নিং কর্মকতা আপনার ব্যালটটি গ্রহণ করেছেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9881666302680969,0.09926056861877441
পোস্টাল ভোট BD-র ট্র্যাকিং ফিচার সম্পর্কে বলুন—এটা কী?,postal vote bdর ট্র্যাকিং অপশনের মানে কী,vote_tracking_definition,ballot_tracking_definition,ব্যালট ট্র্যাক করুন বাটনের মাধ্যমে আপনি আপনার ভোটের অবস্থা ট্র্যাক করতে পারবেন। নির্দিষ্ট সময় পরে এটি সক্রিয় হবে।,"নির্বাচনের নির্দিষ্ট সময়ে আপনি আপনার ব্যালট পেপারের সম্পূর্ণ অবস্থা দেখতে পারবেন। এটি ব্যালট বক্স এবং ট্র্যাকিং আইকন দিয়ে চিহ্নিত। এর মাধ্যমে ভোট প্রদানের প্রতিটি ধাপ ট্র্যাক করা যায়। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9833245277404785,0.10006117820739746
পোস্টাল ভোট BD অ্যাপের ব্যালট স্ট্যাটাস ট্র্যাক করা বিষয়টা কী?,পোস্টাল ভোট অ্যাপের ব্যালট স্ট্যাটাসট্র্যাকিং কীভাবে সংজ্ঞায়িত,vote_tracking_definition,ballot_tracking_definition,ব্যালট ট্র্যাক করুন বাটনের মাধ্যমে আপনি আপনার ভোটের অবস্থা ট্র্যাক করতে পারবেন। নির্দিষ্ট সময় পরে এটি সক্রিয় হবে।,"নির্বাচনের নির্দিষ্ট সময়ে আপনি আপনার ব্যালট পেপারের সম্পূর্ণ অবস্থা দেখতে পারবেন। এটি ব্যালট বক্স এবং ট্র্যাকিং আইকন দিয়ে চিহ্নিত। এর মাধ্যমে ভোট প্রদানের প্রতিটি ধাপ ট্র্যাক করা যায়। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9889604449272156,0.11038732528686523
পোস্টাল ভোট BD-তে ভোটের অবস্থা ট্র্যাকিং বলতে কী?,postal vote bdর ট্র্যাকিং অপশনের মানে কী,vote_tracking_definition,ballot_tracking_definition,ব্যালট ট্র্যাক করুন বাটনের মাধ্যমে আপনি আপনার ভোটের অবস্থা ট্র্যাক করতে পারবেন। নির্দিষ্ট সময় পরে এটি সক্রিয় হবে।,"নির্বাচনের নির্দিষ্ট সময়ে আপনি আপনার ব্যালট পেপারের সম্পূর্ণ অবস্থা দেখতে পারবেন। এটি ব্যালট বক্স এবং ট্র্যাকিং আইকন দিয়ে চিহ্নিত। এর মাধ্যমে ভোট প্রদানের প্রতিটি ধাপ ট্র্যাক করা যায়। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9844812750816345,0.08378458023071289
পোস্টাল ভোট বিডি অ্যাপের ব্যালট ট্র্যাকিং কী অর্থে ব্যবহৃত?,পোস্টাল ভোট bd অ্যাপে ব্যালট ট্র্যাকিং কী অর্থ বহন করে,vote_tracking_definition,ballot_tracking_definition,ব্যালট ট্র্যাক করুন বাটনের মাধ্যমে আপনি আপনার ভোটের অবস্থা ট্র্যাক করতে পারবেন। নির্দিষ্ট সময় পরে এটি সক্রিয় হবে।,"নির্বাচনের নির্দিষ্ট সময়ে আপনি আপনার ব্যালট পেপারের সম্পূর্ণ অবস্থা দেখতে পারবেন। এটি ব্যালট বক্স এবং ট্র্যাকিং আইকন দিয়ে চিহ্নিত। এর মাধ্যমে ভোট প্রদানের প্রতিটি ধাপ ট্র্যাক করা যায়। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9904236793518066,0.09842038154602051
পোস্টাল ভোট BD অ্যাপে ভোট/ব্যালট ট্র্যাক করা বিষয়টা কী?,পোস্টাল ভোট bangladesh অ্যাপে ballot tracking কী বিষয়ে,vote_tracking_definition,ballot_tracking_definition,ব্যালট ট্র্যাক করুন বাটনের মাধ্যমে আপনি আপনার ভোটের অবস্থা ট্র্যাক করতে পারবেন। নির্দিষ্ট সময় পরে এটি সক্রিয় হবে।,"নির্বাচনের নির্দিষ্ট সময়ে আপনি আপনার ব্যালট পেপারের সম্পূর্ণ অবস্থা দেখতে পারবেন। এটি ব্যালট বক্স এবং ট্র্যাকিং আইকন দিয়ে চিহ্নিত। এর মাধ্যমে ভোট প্রদানের প্রতিটি ধাপ ট্র্যাক করা যায়। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9862051606178284,0.09905028343200684
পোস্টাল ভোট বিডি অ্যাপে ট্র্যাকিং বলতে ভোটের কোন বিষয় বোঝায়?,পোস্টাল ভোট বাংলাদেশ অ্যাপে যে tracking লেখা থাকে সেটা কী বোঝায়,vote_tracking_definition,ballot_tracking_definition,ব্যালট ট্র্যাক করুন বাটনের মাধ্যমে আপনি আপনার ভোটের অবস্থা ট্র্যাক করতে পারবেন। নির্দিষ্ট সময় পরে এটি সক্রিয় হবে।,"নির্বাচনের নির্দিষ্ট সময়ে আপনি আপনার ব্যালট পেপারের সম্পূর্ণ অবস্থা দেখতে পারবেন। এটি ব্যালট বক্স এবং ট্র্যাকিং আইকন দিয়ে চিহ্নিত। এর মাধ্যমে ভোট প্রদানের প্রতিটি ধাপ ট্র্যাক করা যায়। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9879966974258423,0.10100913047790527
পোড়া/কামড়ানো এনআইডি পুনঃইস্যুর ক্ষেত্রে কি থানায় সাধারণ ডায়েরি আবশ্যক?,জাতীয় পরিচয়পত্রে পোকা কাটার দাগ পুনঃইস্যুতে জেনারেল ডায়েরি আবশ্যক,voter_card_damaged,unable_to_answer,না। এক্ষেত্রে জিডি’র প্রয়োজন নেই। যদি এনআইডি নম্বর জানা থাকে তাহলে নির্ধারিত ফি দিয়ে অনলাইনে রি-ইস্যু আবেদন করুন।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9595311284065247,0.10163331031799316
আংশিক ক্ষতিগ্রস্ত জাতীয় পরিচয়পত্র পুনর্মুদ্রণের জন্য জিডি করা কি বাধ্যতামূলক?,আংশিকভাবে আগুনে ক্ষতি হওয়া বা নষ্ট কার্ড পুনঃপ্রদানে জিডি দেওয়া বাধ্যতামূলক কি,voter_card_damaged,voter_card_damaged_followup_a,না। এক্ষেত্রে জিডি’র প্রয়োজন নেই। যদি এনআইডি নম্বর জানা থাকে তাহলে নির্ধারিত ফি দিয়ে অনলাইনে রি-ইস্যু আবেদন করুন।,"জিডি করা বাধ্যতামূলক না 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9748827815055847,0.09977912902832031
"এনআইডি একটু নষ্ট, রি-ইস্যু আবেদনের আগে কি থানায় সাধারণ ডায়েরি করতে হবে?",আইডির কাগজের স্তর উঠে গেছে রিইস্যু করতে কি থানায় ডায়েরি করা প্রয়োজন,voter_card_damaged,unable_to_answer,না। এক্ষেত্রে জিডি’র প্রয়োজন নেই। যদি এনআইডি নম্বর জানা থাকে তাহলে নির্ধারিত ফি দিয়ে অনলাইনে রি-ইস্যু আবেদন করুন।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9578033089637756,0.1097879409790039
নষ্ট হয়ে যাওয়া (আংশিক) জাতীয় পরিচয়পত্র পুনঃইস্যুর আগে জিডি করা কি দরকার?,আংশিক ক্ষতিগ্রস্ত পুড়ে যাওয়ানষ্ট কার্ডের পুনরায় ইস্যুর শর্ত হিসেবে কি জিডি প্রয়োজন,voter_card_damaged,voter_card_damaged_followup_a,না। এক্ষেত্রে জিডি’র প্রয়োজন নেই। যদি এনআইডি নম্বর জানা থাকে তাহলে নির্ধারিত ফি দিয়ে অনলাইনে রি-ইস্যু আবেদন করুন।,"জিডি করা বাধ্যতামূলক না 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9724177122116089,0.1045083999633789
ভোটার তথ্য নতুন এলাকায় স্থানান্তরের পর এনআইডি পুনঃইস্যু করতে করণীয় কী?,ভোটার এলাকা পরিবর্তনের পর এনআইডি হাতে পেতে করণীয় কী,voter_migration_done_now_what_to_do_for_reissue,card_avail_after_address_change,নির্ধারিত ফি জমা দিয়ে অনলাইনে রিইস্যু আবেদন করুন।,"নির্ধারিত ফি প্রদানপূর্বক জাতীয় পরিচয়পত্র রি-ইস্যুর জন্য অনলাইনে আবেদন করতে হবে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9826596975326538,0.10796022415161133
আমার রেজিস্ট্রেশন রসিদ বা এনআইডি নেই—ডুপ্লিকেট কার্ড কীভাবে পাব?,আমার কার্ড নেই এনআইডি নম্বর জানা নেই কোথায় যোগাযোগ করলে ডুপ্লিকেট কার্ড মিলবে,voter_slip_lost_how_to_get_nid,card_lost_no_info_how_to_get_new,সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিস গিয়ে এনআইডি নম্বর সংগ্রহ করে অনলাইনে রি-ইস্যু আবেদন করতে হবে। যদি এনআইডি নম্বর জানা থাকে তাহলে সরাসরি অনলাইনে আবেদন করুন।,"সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসে গিয়ে এনআইডি নম্বর সংগ্রহ করে অনলাইনে রি-ইস্যু আবেদন করতে হবে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9816558361053467,0.10384106636047363
রেজিস্ট্রেশন স্লিপ এবং/বা এনআইডি হারিয়ে ফেলেছি; এনআইডি পুনরায় নিতে কী করবো?,স্লিপ হারিয়ে যাওয়ায় এনআইডি কিভাবে রিসিভ করবো,voter_slip_lost_how_to_get_nid,picture_done_but_lost_or_no_sms_slip,সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিস গিয়ে এনআইডি নম্বর সংগ্রহ করে অনলাইনে রি-ইস্যু আবেদন করতে হবে। যদি এনআইডি নম্বর জানা থাকে তাহলে সরাসরি অনলাইনে আবেদন করুন।,"অনুগ্রহ পূর্বক আপনার ভোটার এলাকার সংশ্লিষ্ট জেলা/ উপজেলা/থানা নির্বাচন অফিসে যোগাযোগ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.987072765827179,0.10303163528442383
রেজিস্ট্রেশন স্লিপ বা এনআইডি মিসপ্লেস করেছি; পুনরায় এনআইডি ইস্যুর জন্য কী পদক্ষেপ?,স্লিপ হারিয়ে যাওয়ায় এনআইডি কিভাবে রিসিভ করবো,voter_slip_lost_how_to_get_nid,picture_done_but_lost_or_no_sms_slip,সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিস গিয়ে এনআইডি নম্বর সংগ্রহ করে অনলাইনে রি-ইস্যু আবেদন করতে হবে। যদি এনআইডি নম্বর জানা থাকে তাহলে সরাসরি অনলাইনে আবেদন করুন।,"অনুগ্রহ পূর্বক আপনার ভোটার এলাকার সংশ্লিষ্ট জেলা/ উপজেলা/থানা নির্বাচন অফিসে যোগাযোগ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9720773696899414,0.1436324119567871
এই অ্যাপটি ব্যবহারের সময় কোন সময়ে সহায়তা নেওয়া উচিত?,এই অ্যাপে শিখতে বা বুঝতে হলে কোন সহায়তা বিভাগে যেতে হবে,when_to_seek_help,help_center_definition,"অ্যাপ ব্যবহারে কোনো সমস্যা হলে, ভোটদান প্রক্রিয়া বুঝতে না পারলে, প্রযুক্তিগত ত্রুটি দেখা দিলে, যেকোনো প্রশ্ন বা সংশয় থাকলে।","সহায়তা কেন্দ্র মেনু থেকে ব্যবহারকারীরা সম্পূর্ণ সহায়থা এবং নির্দেশনা পেতে পারবেন। এই অংশে ভোটদান প্রক্রিয়ার প্রতিটি ধাপে সাহায্যের জন্য বিভিন্ন মাধ্যম এবং শিক্ষামূলক উপকরণ রয়েছে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9845486879348755,0.0780479907989502
পোস্টাল ভোট বিডি অ্যাপের কাজে কখন সহায়তা কেন্দ্রে যোগাযোগ করা ভালো?,পোস্টাল ভোট বিডি অ্যাপ এর জন্য সহায়তা কেন্দ্র কী,when_to_seek_help,help_center_definition,"অ্যাপ ব্যবহারে কোনো সমস্যা হলে, ভোটদান প্রক্রিয়া বুঝতে না পারলে, প্রযুক্তিগত ত্রুটি দেখা দিলে, যেকোনো প্রশ্ন বা সংশয় থাকলে।","সহায়তা কেন্দ্র মেনু থেকে ব্যবহারকারীরা সম্পূর্ণ সহায়থা এবং নির্দেশনা পেতে পারবেন। এই অংশে ভোটদান প্রক্রিয়ার প্রতিটি ধাপে সাহায্যের জন্য বিভিন্ন মাধ্যম এবং শিক্ষামূলক উপকরণ রয়েছে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9843774437904358,0.10182452201843262
অ্যাপটি ব্যবহার করতে গিয়ে কোন ক্ষেত্রে আমার সহযোগিতা চাওয়া দরকার?,সহায়তা নিতে অ্যাপের কোন কোন আইকনে ট্যাপ করতে হয়,when_to_seek_help,help_center_access,"অ্যাপ ব্যবহারে কোনো সমস্যা হলে, ভোটদান প্রক্রিয়া বুঝতে না পারলে, প্রযুক্তিগত ত্রুটি দেখা দিলে, যেকোনো প্রশ্ন বা সংশয় থাকলে।","সহায়তা কেন্দ্র দুইভাবে অ্যাক্সেস করা যাবে: ১। হোম স্ক্রিন থেকে: উপরের ডান পাশে (?) আইকনে ক্লিক করে। ২। প্রোফাইল পেজ থেকে: প্রোফাইল পেজের বাম পাশে (?) আইকনে ক্লিক করে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9753286838531494,0.08775043487548828
পোস্টাল ভোট বিডি অ্যাপ নিয়ে কখন পরামর্শ নেওয়া প্রয়োজন হয়?,পোস্টাল ভোট বিডি অ্যাপের রিভিউতে আছে এ সময়ে কী পরামর্শ,when_to_seek_help,verification_in_progress_wait,"অ্যাপ ব্যবহারে কোনো সমস্যা হলে, ভোটদান প্রক্রিয়া বুঝতে না পারলে, প্রযুক্তিগত ত্রুটি দেখা দিলে, যেকোনো প্রশ্ন বা সংশয় থাকলে।","ধৈর্য ধরে অপেক্ষা করতে হবে। যাচাইকরণ সম্পন্ন হলে আপনি নোটিফিকেশন পাবেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9873109459877014,0.10125064849853516
"প্রথমবার ভোটার হিসেবে নিবন্ধন করতে চাই, প্রক্রিয়াটা কী?",ভোটার হিসেবে প্রথমবার নিবন্ধনের পরে কীভাবে পরবর্তী ধাপ এগুব,wish_to_create_nid_smart_card_new,new_voter_application_cancelled_followup_d,services.nidw.gov.bd এই ওয়েব পোর্টালে নতুন নিবন্ধন অপশনে গিয়ে রেজিষ্ট্রেশন করে লগইন করুন। এরপর নিবন্ধন ফরম পূরন করুন এবং এপয়েন্টমেন্ট অপশন থেকে এপয়েন্টমেন্ট নিন অথবা এসএমএস পাওয়া সাপেক্ষে প্রয়োজনীয় কাগজপত্রসহ সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে ছবি ও বায়োমেট্রিক প্রদান করুন।,"বািস্তারিত জানতে বাংলাদেশ নির্বাচন কমিশনের হেল্পলাইন ১০৫ নম্বরে কল করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9828598499298096,0.08059573173522949
প্রথমবারের মতো ভোটার হতে হলে কী কী করতে হয়?,ভোটার হিসেবে প্রথমবার নিবন্ধন শেষে এরপর কী করা উচিত,wish_to_create_nid_smart_card_new,receipt_lost_how_to_get_new_card_followup_d,services.nidw.gov.bd এই ওয়েব পোর্টালে নতুন নিবন্ধন অপশনে গিয়ে রেজিষ্ট্রেশন করে লগইন করুন। এরপর নিবন্ধন ফরম পূরন করুন এবং এপয়েন্টমেন্ট অপশন থেকে এপয়েন্টমেন্ট নিন অথবা এসএমএস পাওয়া সাপেক্ষে প্রয়োজনীয় কাগজপত্রসহ সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে ছবি ও বায়োমেট্রিক প্রদান করুন।,"এস এম এস না আসা পর্যন্ত অপেক্ষা করতে হবে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9858428239822388,0.08434271812438965
"ভোটার তালিকায় প্রথমবার নাম অন্তর্ভুক্ত করতে চাই, পদক্ষেপগুলো কী?",নতুনভাবে ভোটার তালিকায় নাম তোলার পর পরের ধাপ কী,wish_to_create_nid_smart_card_new,foreign_resident_card_registration_query_country_limitation_3_followup_a,services.nidw.gov.bd এই ওয়েব পোর্টালে নতুন নিবন্ধন অপশনে গিয়ে রেজিষ্ট্রেশন করে লগইন করুন। এরপর নিবন্ধন ফরম পূরন করুন এবং এপয়েন্টমেন্ট অপশন থেকে এপয়েন্টমেন্ট নিন অথবা এসএমএস পাওয়া সাপেক্ষে প্রয়োজনীয় কাগজপত্রসহ সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে ছবি ও বায়োমেট্রিক প্রদান করুন।,"নিবন্ধন পরবর্তী ধাপে বাংলাদেশ দূতাবাস/এম্বাসী অফিসে যোগাযোগ করতে হবে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9811046123504639,0.09840726852416992
